id	metrics	tweet	coding	sentiment
1463294902545039361	{"retweet_count": 0, "reply_count": 0, "like_count": 6, "quote_count": 0}	i got the moderna booster yesterday and let me tell u it’s not fun the day after !! ☹️ i’m grateful to be caught up on my vaccinations.. but dang	2	-1
1464019681132658689	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	UK raises alarm over new Covid variant which could beat vaccines https://t.co/ThR5boyE8G	4	0
1463657309570142209	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Nowhere in the story is it mentioned that ivermectin is actually a human drug used billions of times, and very affordable  https://t.co/JXlfvT7Xza	6	-1
1464019860917301251	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Some persons to be issued new COVID vaccination cards https://t.co/z4E70W35LF via @JamaicaObserver	1	0
1463658205465120771	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/zlDLOMmRuR	5	0
1464020850936532992	{"retweet_count": 16, "reply_count": 41, "like_count": 125, "quote_count": 28}	Where's Towel Man? Reluctance to get COVID tests has kept him from most Blues games https://t.co/JSl1d0d2ZW via @stltoday	2	0
1463295609755119616	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	"InnovationRx: Covid And Thanksgiving Travel; Plus, America’s Largest Private Companies" https://t.co/v3RZj0ZjrK #health #pharma	3	0
1463658606520324104	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Covid Australia NSW case numbers SPIKE up to 276 infections but only 31 people in intensive care https://t.co/K6fUXqlerx	5	0
1463294942726479878	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	The latest on the coronavirus outbreak for Nov. 23 | CBC News https://t.co/BxIcaDozFs	5	0
1463657436250886150	{"retweet_count": 0, "reply_count": 0, "like_count": 3, "quote_count": 2}	In October, the CDC added mood disorders to the eligibility criteria for COVID-19 booster shoots. "People are looking at situations that are not as immediately obvious as a source of vulnerability ... but are real," says @StanfordPSY's David Spiegel. https://t.co/IfnOy95706	1	-1
1464019876599808003	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	How many times did yalls aunt point out your covid weight gain? I’ve only gotten 1 comment so far.	2	0
1463657709912219650	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/zXPTkyfZva	5	0
1463296246949502983	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 1}	"We conclude that the mRNA vacs dramatically increase inflammation on the endothelium and T cell infiltration of cardiac muscle and may account for the observations of increased thrombosis, cardiomyopathy, and other vascular events following vaccination"  https://t.co/3ohmP3G5yd	4	0
1463657215542415364	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Burkina Faso: COVID-19-related restrictions remain largely unchanged as of late November; authorities to reopen land borders Dec. 1 /update 21 https://t.co/8MfiqouGM9	1	0
1463658570818670592	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	India set to ban cryptocurrencies - The proposed bill "seeks to prohibit all private cryptocurrencies in India," the Lok Sabha said and comes after Prime... - https://t.co/28FJ19ux9V https://t.co/HtaNRbHcwz		
1464020329462968320	{"retweet_count": 2, "reply_count": 1, "like_count": 25, "quote_count": 0}	Question: Once Coronavirus has eventually gone away, what excuse will customer service departments use next to defend their totally appalling customer service?	3	-1
1463296214997233666	{"retweet_count": 2, "reply_count": 2, "like_count": 1, "quote_count": 1}	When a high-profile person dies of #covid, is it an element of responsible reporting to dig out and disclose their vaxx status?	6	-1
1464020279252996102	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	So who all did aligners in covid		
1463657716010913794	{"retweet_count": 5, "reply_count": 0, "like_count": 10, "quote_count": 0}	EARLIER: Hundreds of military doctors and nurses protested in Peru against dangerous conditions in their workplace that make them more susceptible to Covid-19 https://t.co/gojuIYh2BP	3	-1
1463295865578213386	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	did you overhear that Victoria records 19 deaths and 827 new COVID-19 cases as SA border opens	5	-1
1464020461558251521	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Southern African countries put on UK travel red list over Covid variant https://t.co/IbjqEVuu7o	1	0
1463658194517954563	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Australian government must be careful with Covid vaccine mandates: Human Rights Commissioner https://t.co/QyZOp6Ft7q via  I love it whena plan comestogetherBA @newscomauHQ	1	1
1464020703766888451	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Since covid sales have been shit because website are still selling off their old stock	3	-1
1463658031128854529	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Loving it! $JNJ should move soon sort of like $PFE  did with U.S. approval  https://t.co/a5TH96ocdN	3	1
1463657986900082688	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	HOW OFTEN DO TWIN PREGNANCIES OCCUR? | Prevalence and Epidemiology https://t.co/DzcX2dPrEp via @YouTube #MacysParade Thanksgiving #AhmaudArbery UConn #dinnerbutter #WaukeshaMassacre #MCIPSG Peyton Manning Battlenet Thiago Le Creuset Salvation Army Covid Toe		
1464019671489912843	{"retweet_count": 14, "reply_count": 22, "like_count": 219, "quote_count": 3}	People don’t talk about the loss of Adam Schlessinger enough. So grateful for his music. We are listening to Mexican Wine driving back from dinner and scream singing along. Fuck covid. Get vaxxed. Wear masks. Sing loud. @AnnaKoppelman @AmyLKoppelman @SammyKoppelman	2	-1
1463295933555384320	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	COVID-19 😷 https://t.co/XkOv5XWyz0	3	-1
1463296270206783488	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	I got my very 1st #COVID19 vaccine today! I’ve been putting it off for months because I was afraid of anaphylaxis. I survived! 😁 I’m so proud of myself for fighting though my fears today! 💪💖 Got it for my loved ones! I did it! @JustinTrudeau @adriandix https://t.co/PBHBUXkLmq	6	1
1463295609088229377	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Negative Covid Test, KILLER bladder infection... #ICantWin! 😭😭😭😭	2	-1
1463296183502196739	{"retweet_count": 1, "reply_count": 0, "like_count": 3, "quote_count": 0}	Had to get involved with the hospital last night. My aunt was in the ER all day with no food and she turned on her call light but nobody came.   2 hours later she called me. I called the charge nurse and handled it.  Now they are spoiling her rotten She has Covid and was admitted	2	-1
1463657683094065152	{"retweet_count": 2, "reply_count": 0, "like_count": 3, "quote_count": 0}	Doctor commits suicide rather than give COVID vaccines https://t.co/5W1sD377fu	6	-1
1464020461520445443	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. reports 424 more COVID-19 cases Thursday, 3 deaths https://t.co/hFcuVcnicr	5	0
1463658335639519237	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/Y0mcHzPsOY	5	0
1463658573242646530	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	ALIEN AGENDA 101:  &amp; THE TRANSHUMAN AGENDA https://t.co/ge7cm1aJT5		
1464019368791085071	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	324 people in Riverside County got COVID vaccine doses stored in freezer longer than recommended: Officials https://t.co/6W5QrHNAz8	6	-1
1463658012871217152	{"retweet_count": 2, "reply_count": 0, "like_count": 1, "quote_count": 0}	Prior to this pandemic, science est. herd immunity at 70%. Like all pre-COVID-1 science, redefined at 90%. 70% is penetration of jabs.  Doesn’t count natural immunity. If vaccines work, why are deaths higher in 2021 than 2020?  Could the vaccines be prolonging  the  pandemic?	6	-1
1463295001811632133	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Dumb and Dumber!  Seven doctors contract Covid after attending Florida anti-vaccine summit https://t.co/In7bDglgct	6	-1
1463658646236274689	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	EXC: Gates Foundation Sent Over $54 Million To China Since COVID, Including To Wuhan Collaborators. https://t.co/DjCqBgbl4l	2	0
1463295370285309952	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Companies are telling unvaccinated workers to pay more for health insurance https://t.co/Hieu7CJyi5	3	0
1464020123014942720	{"retweet_count": 11, "reply_count": 16, "like_count": 21, "quote_count": 3}	Scientists are concerned about a new #COVID19 variant that could be worse than the Delta strain.  B.1.1.529 has a "horrific" number of mutations in its spike protein, more than the mutations that Delta has. https://t.co/2SLSot0Of9	4	-1
1464020551723143172	{"retweet_count": 0, "reply_count": 2, "like_count": 14, "quote_count": 0}	I have almost no sense of taste at the moment (I don’t have covid), so basically life isn’t worth living anymore	2	-1
1464020650587090947	{"retweet_count": 1, "reply_count": 0, "like_count": 2, "quote_count": 0}	Hal Turner Radio Show - Vaccine Scandal in Slovenia - Bottles have Code #'s for Placebo, Vax, or KILL SHOT.  This is consistent with Pfizer whistleblower in USA. ⁦@dbseymour⁩ ⁦@simonjbridges⁩ ⁦@SimeonBrownMP⁩ ⁦@Rightofcentre2⁩  https://t.co/myuYd7YNnw	6	-1
1463657890254782464	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	If you're wondering where covid is spending Thanksgiving?  https://t.co/TS46um00MP 8 of the top 10 most at risk counties are in Michigan &amp; Minnesota. (8 of the top 10 safest counties are in California.) Plan your festive gatherings accordingly.	3	0
1464020602239520771	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Why does the UKHSA recommend vaccines for children who had covid? Why do they ignore the 'science' that has proven natural immunity is greater than that gained from vaccines? It is time anti-corruption police examined some public officials bank accounts! https://t.co/FzOk1FPiQQ	6	-1
1463658477599932418	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Attempting to swallow a live rattlesnake head first will cure Covid and keep you from ever contracting it in the first place. 100% of the time.  REPUBLICANS, please do not attempt this at home.	1	-1
1463658529303281667	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Putin supported Golikova’s idea to extend the certificate for COVID-19 patients https://t.co/j8v1laQWvT	1	0
1463657708939358222	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	Today's #COVID19 summary reflects data as of Nov. 23: * 2 new deaths reported. * 2 residents of Kent County, both of whom were in their 70s and had underlying health conditions. * Both individuals were not vaccinated.  * The deaths increased Delaware’s total to 2,164. #netde https://t.co/IJiuotjjlu	5	0
1463657606447304715	{"retweet_count": 0, "reply_count": 0, "like_count": 6, "quote_count": 0}	picking up Kagan after his booster shot I can suck the vaccine out of his arm and swallow like a covid-fearing Dracula	2	1
1464019906073083906	{"retweet_count": 2, "reply_count": 9, "like_count": 6, "quote_count": 0}	Ontario's top doctor has issued guidance on safely gathering for the holidays, including getting vaccinated and not gathering indoors with more than 25 people.  "Wear a face covering and physically distance if individuals in attendance are unvaccinated." https://t.co/8bH2ab2dub	1	0
1463295164206645252	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	Finally! Medical Proof the Covid Jab is "Murder" - Dr. Vernon Coleman - Nov. 22, 2021  #NoVaccinePassports #NoVaccinePassportAnywhere #novaccinemandates #VaccineSideEffects #VaccineMandate #vaccinedeaths #sciencewillwin #vaccines  https://t.co/ifFf7xf7QP	6	-1
1463296208978563074	{"retweet_count": 0, "reply_count": 1, "like_count": 4, "quote_count": 0}	I was wondering why I’ve decided I’m ready to stare my sister down this visit (I usually hide and one time left because of COVID risk) then I remembered Mars is in domicile in my 1H, trine my Mars (and hers) lol.	2	1
1464020083689283590	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	https://t.co/iVgTqeGxIH: COVID-19 cases reported at St. Ignatius, Gron Morgan schools [https://t.co/5pTykOHjhq] #TBay #ThunderBay	2	0
1463657383629049861	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	Why are so many people in public spaces not wearing masks why why why like for example the dude who gave me my moderna booster. Why why WHY WHY WHY WHY WHY. Wear a goddamned mask	1	-1
1463658422558097421	{"retweet_count": 2, "reply_count": 0, "like_count": 0, "quote_count": 0}	Want to watch The Great Delibrate at 11am? Join here: https://t.co/6bypCidDb8  We are excited to have @geraldinequinn moderate the conversation in an engaging format aimed to inspire and motivate audiences as both teams explore the question 'Has COVID Cancelled Volunteering?'	2	1
1463295289616445447	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	An public sale of the primary laptop produced by “Apple” and its worth could exceed a million dollars #Tech #latest #influencer #influencermarketing #fridayfeeling #MondayMotivation #tbt #traveltuesday #vegan #fitness #COVID19 #tbt #pharmtech #art #MarchMadness #love #“apple”... https://t.co/yLewfwsYrx	3	1
1463657264104054787	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Sheffield United Star John Fleck Collapses on Pitch During Tuesday Match and Rushed to the Hospital - TV Live Feed Cut when Announcer Asks If He's Had COVID Jab https://t.co/2w7sIjI4MY via @gatewaypundit	2	0
1464019631220346881	{"retweet_count": 1, "reply_count": 6, "like_count": 83, "quote_count": 0}	So after a month we decided to go out out to celebrate my daughter's 19th birthday. Great night but Cork was very quiet, reservations made, Covid Certs checked and we were grateful for feeling as safe as we could be. Beautiful food and drinks in Cask and Sober Lane. https://t.co/WCqY71BGCL	2	1
1464020959959019521	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	#UttarPradesh crosses 1⃣5⃣▪️5⃣ Crores #vaccination, by Far Highest in the Country!🙏🏽 #LargestVaccineDrive #HarGharDastak #YogiAdityanath #JewarInternationalAirport https://t.co/mrr9vKVft8	1	1
1463658088733589509	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Thrilled that ⁦@BlackCatDC⁩ is requiring proof of vaccination or of a negative PCR test within 48 hours. Looking forward to dancing safely to ⁦@dj_lile⁩ Saturday night! #80smusic #alternative80s https://t.co/L9zdiKwLYA	1	1
1463295832669650948	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. is reporting 324 new cases of COVID-19 and one more death today; and 90.9% of eligible people 12 and older in B.C. have received their first dose of COVID-19 vaccine and 87.4% have received their second dose. https://t.co/jr2YpBAetr	5	0
1463295891431899142	{"retweet_count": 41, "reply_count": 83, "like_count": 345, "quote_count": 6}	The COVID-19 booster has been approved for most. Get yours if you got your second shot more than 6 months ago. I just got mine! Visit https://t.co/qS98pi06fL and get it done. https://t.co/rpa8iplvSR	6	1
1464021042230280194	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	// south park post covid spoilers  i guess mirai park was right about most of stans family	2	0
1464020765846781953	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	So another mutation, they're calling Nu, has emerged. This one is far worse than Delta. More transmissible, more able to evade vaccination. And our border checks won't stop it. It'll be here for Xmas. It might already be in London now:  https://t.co/CSgYlnBdD8	4	-1
1463658217960087562	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	#AUSTRIA - Insider LEAK: STATE OF EMERGENCY is to be declared – COMPULSORY VACCINATION from 1 January 2022 https://t.co/0iFP98pbGy	1	0
1463658342736355337	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Aaron Rodgers Backtracks on “COVID Toe” Claim By Displaying Feet in Press Conference – E! Online https://t.co/cj3wT6nm5V	2	0
1464019503852011521	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	nothing to see here, believe your "leaders" https://t.co/Cup9H3sa0u		
1463658335840849921	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/EbKgp4jgXJ	5	0
1464020015385133057	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	JUST IN: British Columbia reported another 424 new cases of COVID-19 on Thursday, along with three additional deaths.  https://t.co/KUqoI822It	5	0
1463658212704456705	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/LesFFatWcG	5	0
1463657250065637379	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	covid got hands		
1463295045730246656	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	Live: Today's Covid cases, more traffic light system details  https://t.co/IbXChNt7b8	5	0
1463295899740815365	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Hey Hypocrite Zombie Democrats @DNC Wheres The Outrage For The #ImposterInChief Biden @JoeBiden COVID DEATHS &amp; with a Vaccine Rollout Exceeds 400k+ Than Those Attributed To @realDonaldTrump Time In Office &amp; At The Start Of The Plandemic Of Chinas. Scum Fake News @CNN @MSNBC et al	1	-1
1464019622496116741	{"retweet_count": 3, "reply_count": 3, "like_count": 47, "quote_count": 0}	My cat preparing for his vaccination tomorrow.  He can't wait for Novocats. https://t.co/iIHA4hxijb	6	1
1463295382905966599	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	About the travel to Australia news. Yes, for the time being only holders of japanese passports are allowed. Others still have to wait...  https://t.co/8t7feR6ltX	1	0
1463657906348478466	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Byron Bay backpackers locked down as COVID case pops up ahead of Schoolies https://t.co/qKYxX17dfw	1	0
1463295035320025088	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	I own stock in Pfizer and Moderna, so I got the two-shot Pfizer followed by Moderna booster combo, because that's what loyal shareholders do.	6	1
1463658049013530627	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	While I don’t pin much on karma, I did have to pause when I saw the Covid Toe article.	2	0
1464019452769439762	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	New Research: Towards a Living Lab for Enhanced Thermal Comfort and Air Quality: Analyses of Standard Occupancy, Weather Extremes, and COVID-19 Pandemic https://t.co/67r0c2XmSz #Envsci		
1463658518746054657	{"retweet_count": 2, "reply_count": 0, "like_count": 1, "quote_count": 0}	US State Population Distribution by County  For IN   2021-11-22:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid https://t.co/cPBAiuiZ07	5	0
1463658429466263553	{"retweet_count": 0, "reply_count": 1, "like_count": 23, "quote_count": 0}	sorry mates we dont need your stuff anymore, some girl on league twitter decided for us @pfizer @moderna_tx	6	0
1464019454241624064	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	CBC is just reporting this. However I was told this was coming 6 days ago from a physician friend in Mexico. He indicated that they found the Astra Zeneca vaccine should be used in the third dose. It has some qualities that help fight this variant.  https://t.co/4ZBb3YGaG2	6	0
1463295065330053125	{"retweet_count": 2, "reply_count": 0, "like_count": 3, "quote_count": 0}	After peaking in mid-August, Covid-19 cases are rising again said Arizona COVID-19 advisor and former U.S. Surgeon General Dr. Richard Carmona.	5	0
1463295105587159041	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	➦ Guadeloupe: burned cars block roundabout after Covid riots | AFP  »      https://t.co/Cwy1fKXr2C	1	-1
1463296071392653315	{"retweet_count": 4, "reply_count": 2, "like_count": 811, "quote_count": 1}	if anyone wants to know what adhd brain fog + chronic illness brain fog + covid brain fog is like….I forgot my address.   yep. I have lived her for 6 years, and I forgot it. thankfully I passed my apartment on the way to what I *thought* was my address. 🙃	2	-1
1464019783490232323	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Dr. Robert Malone: Children Who Have Had Covid Are at Higher Risk of Adverse Effects If You Vaccinate Them - https://t.co/G23ma0doeZ	2	-1
1463657627829764100	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Must Know! Possible adverse reactions after getting COVID-19 vaccine | Bangkok Hospital  Bangkok Thailand More info on side-effects of Covid-19 vaccine and children   OUR Democrat controlled news/social uses propaganda/Censorship to CONTROL NARRATIVE  https://t.co/9pZLOf5yPD	6	0
1464020092593790983	{"retweet_count": 0, "reply_count": 2, "like_count": 5, "quote_count": 0}	Where's Towel Man? Reluctance to get COVID tests has kept him from most Blues games https://t.co/Du5TxIyIpF	2	0
1463296149914365954	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	EXC: Gates Foundation Sent Over $54 Million To China Since COVID, Including To Wuhan Collaborators.   https://t.co/E3BE1q7cd0  https://t.co/hOLCPrdS5y	2	0
1463296090787090434	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Four players placed on COVID-19 list today; three with positive tests, one a high-risk contact. One of the latter is likely with the Jets where QBs Joe Flacco and Mike White were placed on the reserve list.	2	0
1463295353529143298	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Today Rumble — Scientists have been examining the nasal swabs that get shoved up your kids' nose at school all day, and the results will shake your soul.  https://t.co/ECBqjoOxAa	1	0
1463296186102726659	{"retweet_count": 0, "reply_count": 2, "like_count": 3, "quote_count": 0}	Hey. Getting the vaccine made me realize how I want another shot with you. Choosing between Pfizer and Moderna was easy but I don't think I can pick anyone over you. I might have the antibodies now, but your body was the only one I ever loved. You don't have to reply.	2	1
1464019943456968710	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Covid tracker #covidtracker @ Dunshaughlin https://t.co/1DGsCREZT9	4	0
1463657746612596738	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	“These requirements work: they increase vaccination rates—leading to a Better workforce.” – Office of Management and Budget on news 90 percent of federal workforce is vaccinated #TheDaily202 https://t.co/YbYCxJw58n This is an improvement on the rise!	1	1
1463658126092214272	{"retweet_count": 2, "reply_count": 3, "like_count": 41, "quote_count": 0}	My daughter got her flu and Pfizer booster today! My whole family is fully vaccinated in every way! Woo Hoo!!!	6	1
1463295757004513281	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	I Bought Myself A Politician by .@MonaLisa_Twins. #GreatReset #COVID19 https://t.co/lVtY6gDKZr		
1464020281559633921	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	Free COVID-19 Vaccinations are available at your local pharmacy. Listen in HINDI to make a booking and get vaccinated @PharmGuildAus⁩ #pharmacyguild #australia #COVID19 #vaccinations #bookyourappointmenttoday #pharmacy #vaccines #Hindi https://t.co/9Y1h88wlfa	6	0
1463657433612500996	{"retweet_count": 2, "reply_count": 0, "like_count": 0, "quote_count": 0}	FISM News | November 24, 2021  https://t.co/VDwk3rsBnQ  #RNC #DNC #Biden #airtravel #GuinnessWorldRecords #COVID19 #cybersecurity #supplychain #BRITs #Walmart #MacysParade #NFL #Thanksgiving		
1464020630089736196	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Are there any #Evolutionary biologists actually advising governments on #COVID19? It's not difficult to see what's happening here and the outlook isn't good. If you're doing relevant research now is the time to take action beyond observation. #bottleneck #ratchet	1	-1
1464020526654005248	{"retweet_count": 2, "reply_count": 3, "like_count": 16, "quote_count": 0}	Three new deaths (Fraser-2, Interior-1) New cases up a bit - over 400 again Active cases holding just over 3000 Hospitalizations under 300, ICU about same  LTC/Asst Lvg/Acute care outbreaks the same - 10 #bcpoli #covid19 @CityNewsVAN https://t.co/ByRoXYJnjx	5	0
1463658320733085696	{"retweet_count": 0, "reply_count": 2, "like_count": 1, "quote_count": 0}	I don’t understand pls inform me. If you are vaccinated &amp; get Covid you can still spread it right? Or no… cause I was under the impression you can so why are people being so mean to those unvaccinated is it a bullying tactic lol	6	-1
1463657962048741377	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	As a hunger crisis continues amid the COVID-19 pandemic, Catholic Charities Brooklyn and Queens has distributed more than 3,000 turkeys to families for Thanksgiving. https://t.co/PpBpZLmxyG	3	
1463295115632549896	{"retweet_count": 62, "reply_count": 14, "like_count": 87, "quote_count": 10}	New French COVID-19 infections surge over 30,000 in past 24 hours https://t.co/2LOUUwDvPl https://t.co/z51o68hfwz	5	0
1463295659403005955	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	I've only taken half of the vaccine so I can only get Covid 9.5 Nothing higher than that	2	0
1464019858409017351	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	No vaccination? No sports, Toronto school board tells students https://t.co/fRBvrUcl0G	6	0
1464020294205542406	{"retweet_count": 0, "reply_count": 1, "like_count": 1, "quote_count": 0}	Yes people, right on time.  The WHO announces a new deadlier and more transmissible covid Named "Nu"  So all the Pfizer vaccines are totally useless for this one apparently.	4	-1
1463658500739977222	{"retweet_count": 3, "reply_count": 3, "like_count": 18, "quote_count": 2}	"President Biden will start turning asylum seekers back to Mexico as soon as next week under a reinstated Trump-era 'Remain in Mexico' program — but will offer them the option to receive the COVID-19 vaccine" -- both good ideas. https://t.co/UushFrf0ot	1	1
1464020896201334784	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Covid: Report reveals increase in risk of heart attack following the mRN... https://t.co/9GEFe1jYXG via @YouTube	4	0
1463295874746912773	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	Update to Perinatal-Neonatal Management of COVID-19 Guidelines #NeoPapers #neoTwitter https://t.co/8e2mvLgKHl	1	0
1464020015850696706	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Just one new Covid case added in Kolhapur district https://t.co/oL9Rq2qctu	5	-
1463296056842719234	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	The ‘save us all’ vaccine actually appears in studies to kill the white blood cells in your body making it impossible to fight any kind of infection. Thus, you are seeing huge spikes in Covid cases from the vaccinated. The higher the vaccination rate, the higher the deaths got it		
1463295286055481345	{"retweet_count": 1, "reply_count": 0, "like_count": 2, "quote_count": 0}	Seven doctors contract Covid after attending #Florida anti-vaccine summit https://t.co/Zzn3EXOHkS #floridaman	2	0
1464019693065359367	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	This weekend has an air of “never go back” about it.  First did Norwich away in 2017. Midweek, we were flying and won comfortably, took afternoon and morning off, great sesh with the old man.  This feels like a banana skin. Old man just pulled out with Covid. Dean Smith. Unsure..		
1463658227506241537	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Those twins named Corona and Covid are almost 2 now…		
1463657483189493761	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Myanmar cuts deal with biggest investor - Protesters take part in a torch demonstration against the military coup in Yangon on November 18, 2021. AFP PHOTO YANGON: A Myanmar... - https://t.co/Gsk5T157gJ https://t.co/TlxcZitHt4		
1463658653467172869	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Psychopaths 😡 'Make it Fun!' - CBS Tells Viewers to Have Appetizers in the Garage While Guests Take Rapid Covid Tests Before Thanksgiving Dinner (VIDEO) https://t.co/oaJsXgNahU	1	-1
1463657435546193920	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	People with certain psychiatric disorders faced higher mortality from COVID-19 than the general population, reported Antonio L. Teixeira, MD, PhD, in @JAMANetworkOpen.  By @bbkars, @MedPagePsych. #psychtwitter #IDtwitter   https://t.co/RSsy4idll5	4	0
